9,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,TNFRSF10B,GID4,TPRG1L,YOD1,RAB22A,BTG2,TGFBR2,PTEN,STAT3,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-372-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-93-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-372-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,TNFRSF10B,TGFBR2,PTEN,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-92b-3p,GID4,BTG2,PTEN,
5,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-526b-3p,TNFRSF10B,GID4,RAB22A,BTG2,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-372-3p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-372-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-372-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-17-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
4,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-373-3p,TNFRSF10B,YOD1,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-20b-5p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-520a-3p,TNFRSF10B,YOD1,RAB22A,
3,hsa-miR-20a-5p,hsa-miR-21-5p,hsa-miR-519d-3p,hsa-miR-372-3p,hsa-miR-373-3p,hsa-miR-526b-3p,TNFRSF10B,RAB22A,TGFBR2,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-17-5p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-20b-5p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-93-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-20b-5p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-17-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-519d-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-130a-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-20b-5p,hsa-miR-130b-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-519d-3p,hsa-miR-130a-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-519d-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-148a-3p,hsa-miR-130a-3p,hsa-miR-130b-3p,hsa-miR-148b-3p,hsa-miR-526b-3p,ZFYVE26,CNOT4,TXNIP,
3,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-34b-5p,hsa-miR-34a-5p,hsa-miR-17-5p,hsa-miR-20b-5p,GIGYF1,ARHGAP1,CNOT4,
3,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-34b-5p,hsa-miR-34a-5p,hsa-miR-17-5p,hsa-miR-519d-3p,GIGYF1,ARHGAP1,CNOT4,
4,hsa-miR-20a-5p,hsa-miR-93-5p,hsa-miR-34b-5p,hsa-miR-34a-5p,hsa-miR-17-5p,hsa-miR-34c-5p,GIGYF1,ARHGAP1,CNOT4,MYC,
